Id,Function,threads,gpus,P,Q,mtxfmt,nb,m,n,lda,seedA,bump,tsub,time,gflops
0,sgetrf_nopiv,32,1,1,1,0,4096,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,1.178241e+01,1.592610e+04
0,sgetrf_nopiv,8,1,1,1,0,1024,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,1.126123e+01,1.666317e+04
0,sgetrf_nopiv,31,1,1,1,0,16384,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,2.507727e+02,7.482786e+02
0,sgetrf_nopiv,32,1,1,1,0,8192,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,4.683851e+01,4.006273e+03
0,sgetrf_nopiv,8,1,1,1,0,2048,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,8.249356e+00,2.274697e+04
0,sgetrf_nopiv,23,1,1,1,0,1024,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,6.945152e+00,2.701854e+04
0,sgetrf_nopiv,32,1,1,1,0,2048,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,9.668055e+00,1.940906e+04
0,sgetrf_nopiv,23,1,1,1,0,8192,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,2.566540e+01,7.311314e+03
0,sgetrf_nopiv,31,1,1,1,0,4096,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,7.032540e+00,2.668280e+04
0,sgetrf_nopiv,7,1,1,1,0,16384,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,1.241603e+02,1.511335e+03
0,sgetrf_nopiv,24,1,1,1,0,512,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,3.739682e+01,5.017749e+03
0,sgetrf_nopiv,7,1,1,1,0,512,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,1.640401e+01,1.143914e+04
0,sgetrf_nopiv,16,1,1,1,0,4096,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,1.209351e+01,1.551641e+04
0,sgetrf_nopiv,16,1,1,1,0,8192,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,4.696815e+01,3.995214e+03
0,sgetrf_nopiv,32,1,1,1,0,512,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,5.633736e+01,3.330789e+03
0,sgetrf_nopiv,7,1,1,1,0,2048,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,4.285344e+00,4.378828e+04
0,sgetrf_nopiv,24,1,1,1,0,16384,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,1.992157e+02,9.419329e+02
0,sgetrf_nopiv,31,1,1,1,0,8192,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,2.913988e+01,6.439555e+03
0,sgetrf_nopiv,31,1,1,1,0,4096,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,7.022150e+00,2.672228e+04
0,sgetrf_nopiv,23,1,1,1,0,8192,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,2.133764e+01,8.794216e+03
0,sgetrf_nopiv,16,1,1,1,0,4096,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,1.199593e+01,1.564263e+04
0,sgetrf_nopiv,8,1,1,1,0,16384,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,1.981211e+02,9.471372e+02
0,sgetrf_nopiv,15,1,1,1,0,512,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,2.043647e+01,9.182011e+03
0,sgetrf_nopiv,7,1,1,1,0,2048,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,4.282219e+00,4.382023e+04
0,sgetrf_nopiv,24,1,1,1,0,2048,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,9.055967e+00,2.072091e+04
0,sgetrf_nopiv,16,1,1,1,0,512,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,3.923528e+01,4.782631e+03
0,sgetrf_nopiv,16,1,1,1,0,2048,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,8.657608e+00,2.167433e+04
0,sgetrf_nopiv,16,1,1,1,0,16384,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,2.175026e+02,8.627382e+02
0,sgetrf_nopiv,15,1,1,1,0,1024,65536,65536,65536,846930886,0.000000e+00,0.000000e+00,6.295400e+00,2.980714e+04
