Id,Function,threads,gpus,P,Q,mtxfmt,nb,m,n,lda,seedA,bump,tsub,time,gflops,cfg
0,sgetrf_nopiv,8,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,2.581527e+02,2.582432e+03,8
0,sgetrf_nopiv,16,1,1,1,0,2048,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,1.052936e+02,6.331454e+03,16
0,sgetrf_nopiv,7,1,1,1,0,2048,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,5.116410e+01,1.302987e+04,7+1
0,sgetrf_nopiv,15,1,1,1,0,2048,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,5.609325e+01,1.188488e+04,15+1
0,sgetrf_nopiv,16,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,3.510455e+02,1.899075e+03,16
0,sgetrf_nopiv,8,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,6.651292e+01,1.002304e+04,8
0,sgetrf_nopiv,7,1,1,1,0,2048,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,5.078961e+01,1.312595e+04,7+1
0,sgetrf_nopiv,7,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,3.755066e+01,1.775366e+04,7+1
0,sgetrf_nopiv,15,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,5.005871e+01,1.331759e+04,15+1
0,sgetrf_nopiv,16,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,3.397607e+02,1.962151e+03,16
0,sgetrf_nopiv,16,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,3.409470e+02,1.955324e+03,16
0,sgetrf_nopiv,16,1,1,1,0,4096,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,8.558305e+01,7.789646e+03,16
0,sgetrf_nopiv,8,1,1,1,0,2048,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,9.577699e+01,6.960562e+03,8
0,sgetrf_nopiv,15,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,2.546124e+02,2.618339e+03,15+1
0,sgetrf_nopiv,15,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,2.486567e+02,2.681053e+03,15+1
0,sgetrf_nopiv,15,1,1,1,0,2048,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,5.580138e+01,1.194705e+04,15+1
0,sgetrf_nopiv,8,1,1,1,0,1024,100000,100000,100000,846930886,0.000000e+00,0.000000e+00,2.606804e+02,2.557390e+03,8
